"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2020 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1658284200","110465835",
"0500000US01003","Baldwin County, Alabama","7367431200","206149532",
"0500000US01005","Barbour County, Alabama","502368800","40099709",
"0500000US01007","Bibb County, Alabama","506226300","39943357",
"0500000US01009","Blount County, Alabama","1470268100","80101831",
"0500000US01011","Bullock County, Alabama","211423100","19431849",
"0500000US01013","Butler County, Alabama","461877100","27261670",
"0500000US01015","Calhoun County, Alabama","2999659800","87921770",
"0500000US01017","Chambers County, Alabama","805180800","44837485",
"0500000US01019","Cherokee County, Alabama","682930500","53472875",
"0500000US01021","Chilton County, Alabama","1143130300","95930733",
"0500000US01023","Choctaw County, Alabama","297092700","22858968",
"0500000US01025","Clarke County, Alabama","586472900","54830837",
"0500000US01027","Clay County, Alabama","336607900","34240873",
"0500000US01029","Cleburne County, Alabama","369660500","27783165",
"0500000US01031","Coffee County, Alabama","1458051300","48441196",
"0500000US01033","Colbert County, Alabama","1418266000","56547768",
"0500000US01035","Conecuh County, Alabama","253621500","21491181",
"0500000US01037","Coosa County, Alabama","268286900","25393488",
"0500000US01039","Covington County, Alabama","938630800","65549929",
"0500000US01041","Crenshaw County, Alabama","364333700","49204262",
"0500000US01043","Cullman County, Alabama","2064437100","68248310",
"0500000US01045","Dale County, Alabama","1206346400","47983349",
"0500000US01047","Dallas County, Alabama","750439300","35329737",
"0500000US01049","DeKalb County, Alabama","1607944700","69734627",
"0500000US01051","Elmore County, Alabama","2411921500","95051680",
"0500000US01053","Escambia County, Alabama","683544000","51109228",
"0500000US01055","Etowah County, Alabama","2577678300","84541737",
"0500000US01057","Fayette County, Alabama","383723300","31503317",
"0500000US01059","Franklin County, Alabama","679219000","41308430",
"0500000US01061","Geneva County, Alabama","591387400","31024550",
"0500000US01063","Greene County, Alabama","135026100","15020524",
"0500000US01065","Hale County, Alabama","304700300","22475222",
"0500000US01067","Henry County, Alabama","445384300","29952693",
"0500000US01069","Houston County, Alabama","2927260600","56369729",
"0500000US01071","Jackson County, Alabama","1234292400","53858045",
"0500000US01073","Jefferson County, Alabama","21959995000","381936161",
"0500000US01075","Lamar County, Alabama","308931800","20598682",
"0500000US01077","Lauderdale County, Alabama","2650488100","115266535",
"0500000US01079","Lawrence County, Alabama","816934300","40305024",
"0500000US01081","Lee County, Alabama","4708353100","184404028",
"0500000US01083","Limestone County, Alabama","2781182400","101310851",
"0500000US01085","Lowndes County, Alabama","211615800","14970644",
"0500000US01087","Macon County, Alabama","408739300","25002439",
"0500000US01089","Madison County, Alabama","14042740100","293912221",
"0500000US01091","Marengo County, Alabama","535380000","133607071",
"0500000US01093","Marion County, Alabama","670483200","48487981",
"0500000US01095","Marshall County, Alabama","2486237300","89274405",
"0500000US01097","Mobile County, Alabama","11085439800","236056378",
"0500000US01099","Monroe County, Alabama","459711800","30757491",
"0500000US01101","Montgomery County, Alabama","6689995900","158206511",
"0500000US01103","Morgan County, Alabama","3398437600","126373827",
"0500000US01105","Perry County, Alabama","125937900","14645139",
"0500000US01107","Pickens County, Alabama","470678400","38295335",
"0500000US01109","Pike County, Alabama","791372200","69913372",
"0500000US01111","Randolph County, Alabama","562469400","45474806",
"0500000US01113","Russell County, Alabama","1407889400","84477248",
"0500000US01115","St. Clair County, Alabama","2484767500","104881427",
"0500000US01117","Shelby County, Alabama","8591526100","239211960",
"0500000US01119","Sumter County, Alabama","213830500","12376674",
"0500000US01121","Talladega County, Alabama","1945434400","95778807",
"0500000US01123","Tallapoosa County, Alabama","1037156400","48048322",
"0500000US01125","Tuscaloosa County, Alabama","5766238400","183621570",
"0500000US01127","Walker County, Alabama","1616076600","91420257",
"0500000US01129","Washington County, Alabama","496469600","98100148",
"0500000US01131","Wilcox County, Alabama","200816100","12030386",
"0500000US01133","Winston County, Alabama","551762500","31464334",
"0500000US02013","Aleutians East Borough, Alaska","125302000","8478149",
"0500000US02016","Aleutians West Census Area, Alaska","252090800","15597788",
"0500000US02020","Anchorage Municipality, Alaska","12012762500","215276636",
"0500000US02050","Bethel Census Area, Alaska","390673400","30608454",
"0500000US02060","Bristol Bay Borough, Alaska","34696200","9349826",
"0500000US02063","Chugach Census Area, Alaska","276637800","24576069",
"0500000US02066","Copper River Census Area, Alaska","97748900","11868187",
"0500000US02068","Denali Borough, Alaska","89753600","13941026",
"0500000US02070","Dillingham Census Area, Alaska","130166000","14271411",
"0500000US02090","Fairbanks North Star Borough, Alaska","3744295700","148498713",
"0500000US02100","Haines Borough, Alaska","76585500","13095998",
