"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2014 Inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2014 Inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1358770700","43018096",
"0500000US01003","Baldwin County, Alabama","5134088900","136086207",
"0500000US01005","Barbour County, Alabama","470507900","22280496",
"0500000US01007","Bibb County, Alabama","410241800","33466356",
"0500000US01009","Blount County, Alabama","1181802400","41432000",
"0500000US01011","Bullock County, Alabama","189325900","16649738",
"0500000US01013","Butler County, Alabama","371764600","17070163",
"0500000US01015","Calhoun County, Alabama","2496784400","67128780",
"0500000US01017","Chambers County, Alabama","724076200","50516210",
"0500000US01019","Cherokee County, Alabama","579018100","35995175",
"0500000US01021","Chilton County, Alabama","950855400","49550553",
"0500000US01023","Choctaw County, Alabama","288091600","23177339",
"0500000US01025","Clarke County, Alabama","507188600","39744620",
"0500000US01027","Clay County, Alabama","258144000","15661082",
"0500000US01029","Cleburne County, Alabama","295843500","20587511",
"0500000US01031","Coffee County, Alabama","1227782500","40940328",
"0500000US01033","Colbert County, Alabama","1185863400","37871386",
"0500000US01035","Conecuh County, Alabama","200496200","19533363",
"0500000US01037","Coosa County, Alabama","199624300","13637043",
"0500000US01039","Covington County, Alabama","793283200","34902243",
"0500000US01041","Crenshaw County, Alabama","283860000","15222188",
"0500000US01043","Cullman County, Alabama","1702460200","61763465",
"0500000US01045","Dale County, Alabama","1118712800","31334112",
"0500000US01047","Dallas County, Alabama","752868700","41788605",
"0500000US01049","DeKalb County, Alabama","1308868200","49067165",
"0500000US01051","Elmore County, Alabama","1942575800","61570243",
"0500000US01053","Escambia County, Alabama","634266000","35558254",
"0500000US01055","Etowah County, Alabama","2128808600","49982208",
"0500000US01057","Fayette County, Alabama","324033600","21365093",
"0500000US01059","Franklin County, Alabama","587624400","23925578",
"0500000US01061","Geneva County, Alabama","537043300","25591628",
"0500000US01063","Greene County, Alabama","122787300","11844274",
"0500000US01065","Hale County, Alabama","288985500","28581572",
"0500000US01067","Henry County, Alabama","391714400","23608859",
"0500000US01069","Houston County, Alabama","2421510400","47015490",
"0500000US01071","Jackson County, Alabama","1063158500","40744798",
"0500000US01073","Jefferson County, Alabama","17719673700","218767603",
"0500000US01075","Lamar County, Alabama","272436700","18370414",
"0500000US01077","Lauderdale County, Alabama","2224376100","60372854",
"0500000US01079","Lawrence County, Alabama","713671200","34824265",
"0500000US01081","Lee County, Alabama","3565570100","117845832",
"0500000US01083","Limestone County, Alabama","2236534100","85764340",
"0500000US01085","Lowndes County, Alabama","197026000","25787508",
"0500000US01087","Macon County, Alabama","350897000","15918764",
"0500000US01089","Madison County, Alabama","11088624700","204176844",
"0500000US01091","Marengo County, Alabama","461599800","57083178",
"0500000US01093","Marion County, Alabama","614345400","36847622",
"0500000US01095","Marshall County, Alabama","1974206000","64592045",
"0500000US01097","Mobile County, Alabama","9526611800","146078770",
"0500000US01099","Monroe County, Alabama","366298000","20331784",
"0500000US01101","Montgomery County, Alabama","5741621300","106718946",
"0500000US01103","Morgan County, Alabama","2900385300","109737837",
"0500000US01105","Perry County, Alabama","132516700","14671932",
"0500000US01107","Pickens County, Alabama","339773100","15911370",
"0500000US01109","Pike County, Alabama","645199300","31895101",
"0500000US01111","Randolph County, Alabama","439108100","37726982",
"0500000US01113","Russell County, Alabama","1119769100","44614973",
"0500000US01115","St. Clair County, Alabama","2034156300","77861613",
"0500000US01117","Shelby County, Alabama","6665770800","137773262",
"0500000US01119","Sumter County, Alabama","188623400","10870721",
"0500000US01121","Talladega County, Alabama","1562719900","48349499",
"0500000US01123","Tallapoosa County, Alabama","868605900","33652866",
"0500000US01125","Tuscaloosa County, Alabama","4594123900","116189821",
"0500000US01127","Walker County, Alabama","1362629700","56876610",
"0500000US01129","Washington County, Alabama","355366900","19729740",
"0500000US01131","Wilcox County, Alabama","157781900","13220391",
"0500000US01133","Winston County, Alabama","462760300","28906043",
"0500000US02013","Aleutians East Borough, Alaska","89393600","5744105",
"0500000US02016","Aleutians West Census Area, Alaska","184753700","12721752",
"0500000US02020","Anchorage Municipality, Alaska","10885946700","168812721",
"0500000US02050","Bethel Census Area, Alaska","331744000","19832764",
"0500000US02060","Bristol Bay Borough, Alaska","36827200","4477197",
