"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2012 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2012 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1378585000","47009260",
"0500000US01003","Baldwin County, Alabama","4904865200","109756995",
"0500000US01005","Barbour County, Alabama","454104500","21788400",
"0500000US01007","Bibb County, Alabama","400978600","27714709",
"0500000US01009","Blount County, Alabama","1215681000","39167323",
"0500000US01011","Bullock County, Alabama","213663200","30059995",
"0500000US01013","Butler County, Alabama","364093900","20995583",
"0500000US01015","Calhoun County, Alabama","2460474800","62979475",
"0500000US01017","Chambers County, Alabama","632467300","25945371",
"0500000US01019","Cherokee County, Alabama","582416900","35672050",
"0500000US01021","Chilton County, Alabama","921567100","42327324",
"0500000US01023","Choctaw County, Alabama","267818900","18380404",
"0500000US01025","Clarke County, Alabama","504109500","36899815",
"0500000US01027","Clay County, Alabama","250790100","14271425",
"0500000US01029","Cleburne County, Alabama","283928000","17435461",
"0500000US01031","Coffee County, Alabama","1171242900","40146111",
"0500000US01033","Colbert County, Alabama","1208038900","43439794",
"0500000US01035","Conecuh County, Alabama","219548400","28623824",
"0500000US01037","Coosa County, Alabama","213154800","13342863",
"0500000US01039","Covington County, Alabama","761854800","39925342",
"0500000US01041","Crenshaw County, Alabama","300100800","25133982",
"0500000US01043","Cullman County, Alabama","1660543000","48216924",
"0500000US01045","Dale County, Alabama","1138291500","38743470",
"0500000US01047","Dallas County, Alabama","736660700","38566683",
"0500000US01049","DeKalb County, Alabama","1312141700","65617510",
"0500000US01051","Elmore County, Alabama","1904455300","62264064",
"0500000US01053","Escambia County, Alabama","621149100","23203123",
"0500000US01055","Etowah County, Alabama","2156395100","49698654",
"0500000US01057","Fayette County, Alabama","321559500","17978928",
"0500000US01059","Franklin County, Alabama","610559200","33775953",
"0500000US01061","Geneva County, Alabama","519141300","47970980",
"0500000US01063","Greene County, Alabama","136564800","16864152",
"0500000US01065","Hale County, Alabama","271065000","29676737",
"0500000US01067","Henry County, Alabama","360993100","19292483",
"0500000US01069","Houston County, Alabama","2371586600","40763991",
"0500000US01071","Jackson County, Alabama","1070950600","34155120",
"0500000US01073","Jefferson County, Alabama","17620362000","252783077",
"0500000US01075","Lamar County, Alabama","310726000","51677965",
"0500000US01077","Lauderdale County, Alabama","2112697900","48437309",
"0500000US01079","Lawrence County, Alabama","693704700","27612829",
"0500000US01081","Lee County, Alabama","3264376500","95860581",
"0500000US01083","Limestone County, Alabama","2072146500","80749518",
"0500000US01085","Lowndes County, Alabama","202285900","16007700",
"0500000US01087","Macon County, Alabama","347957400","16774783",
"0500000US01089","Madison County, Alabama","10497243800","182519595",
"0500000US01091","Marengo County, Alabama","422536100","33579182",
"0500000US01093","Marion County, Alabama","570221900","30584780",
"0500000US01095","Marshall County, Alabama","1906054900","71966703",
"0500000US01097","Mobile County, Alabama","9310281600","159681055",
"0500000US01099","Monroe County, Alabama","389578900","26211150",
"0500000US01101","Montgomery County, Alabama","5680510900","136474123",
"0500000US01103","Morgan County, Alabama","2841136000","67764583",
"0500000US01105","Perry County, Alabama","152896600","14918392",
"0500000US01107","Pickens County, Alabama","334457200","14597199",
"0500000US01109","Pike County, Alabama","634688300","32740596",
"0500000US01111","Randolph County, Alabama","452677300","48247034",
"0500000US01113","Russell County, Alabama","1013593400","37678299",
"0500000US01115","St. Clair County, Alabama","1933202900","78342568",
"0500000US01117","Shelby County, Alabama","6653944800","153833754",
"0500000US01119","Sumter County, Alabama","190698300","16233259",
"0500000US01121","Talladega County, Alabama","1540623800","52826400",
"0500000US01123","Tallapoosa County, Alabama","897508700","43151765",
"0500000US01125","Tuscaloosa County, Alabama","4368225900","111023467",
"0500000US01127","Walker County, Alabama","1386479100","56630248",
"0500000US01129","Washington County, Alabama","362020200","20224525",
"0500000US01131","Wilcox County, Alabama","154082000","13126467",
"0500000US01133","Winston County, Alabama","466616600","35168899",
"0500000US02013","Aleutians East Borough, Alaska","77638400","6381325",
"0500000US02016","Aleutians West Census Area, Alaska","176298800","9696637",
"0500000US02020","Anchorage Municipality, Alaska","10535043300","220408647",
"0500000US02050","Bethel Census Area, Alaska","327444900","20058344",
"0500000US02060","Bristol Bay Borough, Alaska","34512000","6069140",
"0500000US02068","Denali Borough, Alaska","74036300","10615432",
"0500000US02070","Dillingham Census Area, Alaska","107837400","7435257",
"0500000US02090","Fairbanks North Star Borough, Alaska","3154254300","106588053",
"0500000US02100","Haines Borough, Alaska","72851900","10874228",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","60905000","6042209",
"0500000US02110","Juneau City and Borough, Alaska","1199554400","55775724",
"0500000US02122","Kenai Peninsula Borough, Alaska","1707991400","55426049",
"0500000US02130","Ketchikan Gateway Borough, Alaska","413996300","21479996",
"0500000US02150","Kodiak Island Borough, Alaska","382022500","15604437",
"0500000US02164","Lake and Peninsula Borough, Alaska","34256200","4820966",
"0500000US02170","Matanuska-Susitna Borough, Alaska","2631798400","58891933",
"0500000US02180","Nome Census Area, Alaska","191044400","9860778",
"0500000US02185","North Slope Borough, Alaska","388630500","39031722",
"0500000US02188","Northwest Arctic Borough, Alaska","166475700","14117337",
"0500000US02195","Petersburg Census Area, Alaska","121678600","12201655",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","142139900","8099525",
"0500000US02220","Sitka City and Borough, Alaska","286530100","18308470",
"0500000US02230","Skagway Municipality, Alaska","38293000","9252691",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","202956600","15579977",
"0500000US02261","Valdez-Cordova Census Area, Alaska","318168700","25017884",
"0500000US02270","Wade Hampton Census Area, Alaska","85990200","4079601",
"0500000US02275","Wrangell City and Borough, Alaska","66937300","6910176",
"0500000US02282","Yakutat City and Borough, Alaska","25391400","10073366",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","113355200","4920791",
"0500000US04001","Apache County, Arizona","919965700","38162952",
"0500000US04003","Cochise County, Arizona","3058959500","88100245",
"0500000US04005","Coconino County, Arizona","3037186400","76927978",
"0500000US04007","Gila County, Arizona","1097938200","51307560",
"0500000US04009","Graham County, Arizona","629731100","31736389",
"0500000US04011","Greenlee County, Arizona","174391200","10736209",
"0500000US04012","La Paz County, Arizona","447127100","31535630",
"0500000US04013","Maricopa County, Arizona","105848681100","759480999",
"0500000US04015","Mohave County, Arizona","4170114400","106945188",
"0500000US04017","Navajo County, Arizona","1813587100","87679198",
"0500000US04019","Pima County, Arizona","25041145100","295654449",
"0500000US04021","Pinal County, Arizona","7699462200","144307764",
"0500000US04023","Santa Cruz County, Arizona","805446400","43825823",
"0500000US04025","Yavapai County, Arizona","5563990900","247270544",
"0500000US04027","Yuma County, Arizona","3627337300","84565826",
"0500000US05001","Arkansas County, Arkansas","448512000","33182931",
"0500000US05003","Ashley County, Arkansas","442772300","30717137",
"0500000US05005","Baxter County, Arkansas","886045400","41067679",
"0500000US05007","Benton County, Arkansas","5816917000","119220020",
"0500000US05009","Boone County, Arkansas","827027600","59512999",
"0500000US05011","Bradley County, Arkansas","223627500","27896772",
"0500000US05013","Calhoun County, Arkansas","93909300","7373944",
"0500000US05015","Carroll County, Arkansas","545428800","32556079",
"0500000US05017","Chicot County, Arkansas","187851400","16751785",
"0500000US05019","Clark County, Arkansas","422310800","24493295",
"0500000US05021","Clay County, Arkansas","302723300","20748804",
"0500000US05023","Cleburne County, Arkansas","583572700","36093904",
"0500000US05025","Cleveland County, Arkansas","174505900","14976982",
"0500000US05027","Columbia County, Arkansas","468214300","20331967",
"0500000US05029","Conway County, Arkansas","420517300","25442464",
"0500000US05031","Craighead County, Arkansas","2205545900","76778124",
"0500000US05033","Crawford County, Arkansas","1155499100","30759969",
"0500000US05035","Crittenden County, Arkansas","989479700","38846605",
"0500000US05037","Cross County, Arkansas","344966400","17386699",
"0500000US05039","Dallas County, Arkansas","138527100","11861665",
"0500000US05041","Desha County, Arkansas","246897800","29940948",
"0500000US05043","Drew County, Arkansas","331167800","19173641",
"0500000US05045","Faulkner County, Arkansas","2702569200","79264909",
"0500000US05047","Franklin County, Arkansas","338540300","25026300",
"0500000US05049","Fulton County, Arkansas","224404000","16695578",
"0500000US05051","Garland County, Arkansas","2237708500","71473922",
"0500000US05053","Grant County, Arkansas","396139300","21053652",
"0500000US05055","Greene County, Arkansas","819782700","38626225",
"0500000US05057","Hempstead County, Arkansas","394424000","24348866",
"0500000US05059","Hot Spring County, Arkansas","605543500","22399245",
"0500000US05061","Howard County, Arkansas","255546600","22200019",
"0500000US05063","Independence County, Arkansas","726428000","41457337",
"0500000US05065","Izard County, Arkansas","237177200","14325124",
"0500000US05067","Jackson County, Arkansas","287853100","19190980",
"0500000US05069","Jefferson County, Arkansas","1482914700","53782139",
"0500000US05071","Johnson County, Arkansas","496314700","43547653",
"0500000US05073","Lafayette County, Arkansas","128479500","10539549",
"0500000US05075","Lawrence County, Arkansas","263918900","12564884",
"0500000US05077","Lee County, Arkansas","130110700","9857271",
"0500000US05079","Lincoln County, Arkansas","214787400","20317203",
"0500000US05081","Little River County, Arkansas","262415400","17387073",
"0500000US05083","Logan County, Arkansas","437807800","22524548",
"0500000US05085","Lonoke County, Arkansas","1556007800","38621788",
"0500000US05087","Madison County, Arkansas","277705900","23161666",
"0500000US05089","Marion County, Arkansas","316440300","24333266",
"0500000US05091","Miller County, Arkansas","864970100","32765034",
"0500000US05093","Mississippi County, Arkansas","877295600","46065107",
"0500000US05095","Monroe County, Arkansas","141465200","11319515",
"0500000US05097","Montgomery County, Arkansas","182428000","26965921",
"0500000US05099","Nevada County, Arkansas","178134400","19178102",
"0500000US05101","Newton County, Arkansas","144746400","13469237",
"0500000US05103","Ouachita County, Arkansas","502784500","19353062",
