"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2018 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2018 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1621361100","127282406",
"0500000US01003","Baldwin County, Alabama","6493505700","149009576",
"0500000US01005","Barbour County, Alabama","475971100","21116202",
"0500000US01007","Bibb County, Alabama","455024300","26630546",
"0500000US01009","Blount County, Alabama","1306019100","52167916",
"0500000US01011","Bullock County, Alabama","210619500","27773694",
"0500000US01013","Butler County, Alabama","409113600","25201669",
"0500000US01015","Calhoun County, Alabama","2843611700","87259523",
"0500000US01017","Chambers County, Alabama","772144700","50134021",
"0500000US01019","Cherokee County, Alabama","603821500","34247414",
"0500000US01021","Chilton County, Alabama","1081164400","79440092",
"0500000US01023","Choctaw County, Alabama","290027700","16639917",
"0500000US01025","Clarke County, Alabama","514834300","29269121",
"0500000US01027","Clay County, Alabama","309657600","23364208",
"0500000US01029","Cleburne County, Alabama","328464400","24812472",
"0500000US01031","Coffee County, Alabama","1414363000","50057684",
"0500000US01033","Colbert County, Alabama","1357922800","57501669",
"0500000US01035","Conecuh County, Alabama","219523500","16955100",
"0500000US01037","Coosa County, Alabama","249267700","25420311",
"0500000US01039","Covington County, Alabama","861725900","31910551",
"0500000US01041","Crenshaw County, Alabama","323789700","39092651",
"0500000US01043","Cullman County, Alabama","1891584000","74549096",
"0500000US01045","Dale County, Alabama","1174103200","45560337",
"0500000US01047","Dallas County, Alabama","756962000","28564182",
"0500000US01049","DeKalb County, Alabama","1495498200","56927891",
"0500000US01051","Elmore County, Alabama","2231262400","91677051",
"0500000US01053","Escambia County, Alabama","677924100","36091978",
"0500000US01055","Etowah County, Alabama","2477213200","78594601",
"0500000US01057","Fayette County, Alabama","362586500","28324023",
"0500000US01059","Franklin County, Alabama","623775000","32108985",
"0500000US01061","Geneva County, Alabama","542290400","27474293",
"0500000US01063","Greene County, Alabama","119721400","12331917",
"0500000US01065","Hale County, Alabama","301791900","20096344",
"0500000US01067","Henry County, Alabama","412156900","22181800",
"0500000US01069","Houston County, Alabama","2712150200","52448401",
"0500000US01071","Jackson County, Alabama","1125641000","44844783",
"0500000US01073","Jefferson County, Alabama","20230459200","277291282",
"0500000US01075","Lamar County, Alabama","301868000","28419706",
"0500000US01077","Lauderdale County, Alabama","2517335000","81562573",
"0500000US01079","Lawrence County, Alabama","781400600","37247845",
"0500000US01081","Lee County, Alabama","4294445200","142943713",
"0500000US01083","Limestone County, Alabama","2577461300","94773497",
"0500000US01085","Lowndes County, Alabama","199511100","10938014",
"0500000US01087","Macon County, Alabama","383466100","21888528",
"0500000US01089","Madison County, Alabama","12702506400","207130522",
"0500000US01091","Marengo County, Alabama","450461100","69094309",
"0500000US01093","Marion County, Alabama","640972100","37764308",
"0500000US01095","Marshall County, Alabama","2267547400","80211912",
"0500000US01097","Mobile County, Alabama","10455660200","196874643",
"0500000US01099","Monroe County, Alabama","406356300","25653818",
"0500000US01101","Montgomery County, Alabama","6356198400","136638688",
"0500000US01103","Morgan County, Alabama","3086057000","101881189",
"0500000US01105","Perry County, Alabama","129750200","15662027",
"0500000US01107","Pickens County, Alabama","455024600","32913428",
"0500000US01109","Pike County, Alabama","706050100","63794049",
"0500000US01111","Randolph County, Alabama","524777100","46925497",
"0500000US01113","Russell County, Alabama","1283891800","57227613",
"0500000US01115","St. Clair County, Alabama","2170548900","73521695",
"0500000US01117","Shelby County, Alabama","7727031300","166330316",
"0500000US01119","Sumter County, Alabama","206229900","23656498",
"0500000US01121","Talladega County, Alabama","1812575100","71290317",
"0500000US01123","Tallapoosa County, Alabama","961251900","38348361",
"0500000US01125","Tuscaloosa County, Alabama","5374785900","106309429",
"0500000US01127","Walker County, Alabama","1468636900","54185485",
"0500000US01129","Washington County, Alabama","379058800","70116493",
"0500000US01131","Wilcox County, Alabama","179258000","13737917",
"0500000US01133","Winston County, Alabama","520446800","31621708",
"0500000US02013","Aleutians East Borough, Alaska","111345100","7126396",
"0500000US02016","Aleutians West Census Area, Alaska","213151300","11079926",
"0500000US02020","Anchorage Municipality, Alaska","11796943500","208656756",
"0500000US02050","Bethel Census Area, Alaska","356470800","15664405",
"0500000US02060","Bristol Bay Borough, Alaska","40280700","6287968",
"0500000US02068","Denali Borough, Alaska","78022800","9277939",
"0500000US02070","Dillingham Census Area, Alaska","126034600","8893528",
"0500000US02090","Fairbanks North Star Borough, Alaska","3624803400","109341475",
"0500000US02100","Haines Borough, Alaska","84406000","10933747",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","75377000","9109643",
"0500000US02110","Juneau City and Borough, Alaska","1399112200","98951036",
"0500000US02122","Kenai Peninsula Borough, Alaska","1968986200","70493319",
"0500000US02130","Ketchikan Gateway Borough, Alaska","481766300","20994699",
"0500000US02150","Kodiak Island Borough, Alaska","443815400","31826387",
"0500000US02158","Kusilvak Census Area, Alaska","103118500","14827071",
"0500000US02164","Lake and Peninsula Borough, Alaska","33785800","9044337",
"0500000US02170","Matanuska-Susitna Borough, Alaska","3201435800","69873984",
"0500000US02180","Nome Census Area, Alaska","221260500","12465370",
"0500000US02185","North Slope Borough, Alaska","488900000","32024333",
"0500000US02188","Northwest Arctic Borough, Alaska","179661400","11226632",
"0500000US02195","Petersburg Borough, Alaska","108153900","6302163",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","176325100","6947064",
"0500000US02220","Sitka City and Borough, Alaska","335742300","18919595",
"0500000US02230","Skagway Municipality, Alaska","42272400","9161837",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","222841400","15855301",
"0500000US02261","Valdez-Cordova Census Area, Alaska","358156200","26321784",
"0500000US02275","Wrangell City and Borough, Alaska","78218900","6481054",
"0500000US02282","Yakutat City and Borough, Alaska","21964100","3914756",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","121217800","5184144",
"0500000US04001","Apache County, Arizona","1037004100","35437559",
"0500000US04003","Cochise County, Arizona","3212009600","81297965",
"0500000US04005","Coconino County, Arizona","3699947900","98977810",
"0500000US04007","Gila County, Arizona","1224951500","52540028",
"0500000US04009","Graham County, Arizona","686097600","30855340",
"0500000US04011","Greenlee County, Arizona","240916500","21967107",
"0500000US04012","La Paz County, Arizona","452221100","33463656",
"0500000US04013","Maricopa County, Arizona","134837400200","788542376",
"0500000US04015","Mohave County, Arizona","5116318000","128401197",
"0500000US04017","Navajo County, Arizona","1992910000","59656216",
"0500000US04019","Pima County, Arizona","29041500700","298887930",
"0500000US04021","Pinal County, Arizona","9927766000","185522869",
"0500000US04023","Santa Cruz County, Arizona","946764000","55714724",
"0500000US04025","Yavapai County, Arizona","6476297500","136206193",
"0500000US04027","Yuma County, Arizona","4401328500","101440935",
"0500000US05001","Arkansas County, Arkansas","447921600","29360524",
"0500000US05003","Ashley County, Arkansas","452890900","38031720",
"0500000US05005","Baxter County, Arkansas","1071855600","58094627",
"0500000US05007","Benton County, Arkansas","8448881900","186507770",
"0500000US05009","Boone County, Arkansas","894824400","44054344",
"0500000US05011","Bradley County, Arkansas","245350800","12958701",
"0500000US05013","Calhoun County, Arkansas","127494800","7879395",
"0500000US05015","Carroll County, Arkansas","674447000","57371628",
"0500000US05017","Chicot County, Arkansas","236476500","32384545",
"0500000US05019","Clark County, Arkansas","482875600","22366405",
"0500000US05021","Clay County, Arkansas","306535400","18894920",
"0500000US05023","Cleburne County, Arkansas","671632200","40096701",
"0500000US05025","Cleveland County, Arkansas","193620400","12300321",
"0500000US05027","Columbia County, Arkansas","510620500","44562657",
"0500000US05029","Conway County, Arkansas","496512100","33209771",
"0500000US05031","Craighead County, Arkansas","2793913500","119053219",
"0500000US05033","Crawford County, Arkansas","1489999700","100653553",
"0500000US05035","Crittenden County, Arkansas","1072509100","39239808",
"0500000US05037","Cross County, Arkansas","416204700","44406381",
"0500000US05039","Dallas County, Arkansas","144191100","11187446",
"0500000US05041","Desha County, Arkansas","219612100","16499490",
"0500000US05043","Drew County, Arkansas","425636800","38091115",
