"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2011 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2011 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1350494400","49382459",
"0500000US01003","Baldwin County, Alabama","4886068100","106121846",
"0500000US01005","Barbour County, Alabama","437959100","24322206",
"0500000US01007","Bibb County, Alabama","419934300","28815902",
"0500000US01009","Blount County, Alabama","1210495600","49255642",
"0500000US01011","Bullock County, Alabama","224916500","41298067",
"0500000US01013","Butler County, Alabama","356527900","18387124",
"0500000US01015","Calhoun County, Alabama","2458487400","59920056",
"0500000US01017","Chambers County, Alabama","608596900","23175273",
"0500000US01019","Cherokee County, Alabama","559566100","31208766",
"0500000US01021","Chilton County, Alabama","904761300","47433747",
"0500000US01023","Choctaw County, Alabama","253958300","19278036",
"0500000US01025","Clarke County, Alabama","481103800","34346263",
"0500000US01027","Clay County, Alabama","256159900","13524659",
"0500000US01029","Cleburne County, Alabama","280966100","17121200",
"0500000US01031","Coffee County, Alabama","1129753500","38312293",
"0500000US01033","Colbert County, Alabama","1181764100","44541997",
"0500000US01035","Conecuh County, Alabama","221522000","35892723",
"0500000US01037","Coosa County, Alabama","225677300","19866252",
"0500000US01039","Covington County, Alabama","763997500","59179757",
"0500000US01041","Crenshaw County, Alabama","306543700","26619905",
"0500000US01043","Cullman County, Alabama","1654714100","47433866",
"0500000US01045","Dale County, Alabama","1114530200","38148103",
"0500000US01047","Dallas County, Alabama","757125000","43226382",
"0500000US01049","DeKalb County, Alabama","1326611200","65940446",
"0500000US01051","Elmore County, Alabama","1873857700","57154329",
"0500000US01053","Escambia County, Alabama","628673900","28831753",
"0500000US01055","Etowah County, Alabama","2169527300","58164927",
"0500000US01057","Fayette County, Alabama","318328400","17409558",
"0500000US01059","Franklin County, Alabama","590128300","33704231",
"0500000US01061","Geneva County, Alabama","536105900","51700578",
"0500000US01063","Greene County, Alabama","139474700","16460825",
"0500000US01065","Hale County, Alabama","263217900","27451710",
"0500000US01067","Henry County, Alabama","346161000","12529080",
"0500000US01069","Houston County, Alabama","2322419700","37193839",
"0500000US01071","Jackson County, Alabama","1054891800","38972006",
"0500000US01073","Jefferson County, Alabama","17726937700","250941928",
"0500000US01075","Lamar County, Alabama","305542500","46952026",
"0500000US01077","Lauderdale County, Alabama","2093767400","63517506",
"0500000US01079","Lawrence County, Alabama","673892500","22864733",
"0500000US01081","Lee County, Alabama","3172768700","86073405",
"0500000US01083","Limestone County, Alabama","1955906400","76383674",
"0500000US01085","Lowndes County, Alabama","203885100","19589759",
"0500000US01087","Macon County, Alabama","360221800","18425987",
"0500000US01089","Madison County, Alabama","10112170800","156248479",
"0500000US01091","Marengo County, Alabama","403054700","23936404",
"0500000US01093","Marion County, Alabama","564891400","34252929",
"0500000US01095","Marshall County, Alabama","1895344200","70773669",
"0500000US01097","Mobile County, Alabama","9156869500","146718330",
"0500000US01099","Monroe County, Alabama","403142600","33567824",
"0500000US01101","Montgomery County, Alabama","5721478000","128368002",
"0500000US01103","Morgan County, Alabama","2791368700","72086622",
"0500000US01105","Perry County, Alabama","151687400","14448742",
"0500000US01107","Pickens County, Alabama","322361100","13949461",
"0500000US01109","Pike County, Alabama","627842500","30148137",
"0500000US01111","Randolph County, Alabama","460128300","52088810",
"0500000US01113","Russell County, Alabama","957027700","32027205",
"0500000US01115","St. Clair County, Alabama","1892219000","61673148",
"0500000US01117","Shelby County, Alabama","6561378700","145043855",
