"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2013 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2013 inflation-adjusted dollars)",
"0500000US54005","Boone County, West Virginia","530225200","26330239",
"0500000US54007","Braxton County, West Virginia","270650900","18313421",
"0500000US54009","Brooke County, West Virginia","546006400","21528295",
"0500000US54011","Cabell County, West Virginia","2284422000","68389333",
"0500000US54013","Calhoun County, West Virginia","137253700","12257450",
"0500000US54015","Clay County, West Virginia","156553700","10787038",
"0500000US54017","Doddridge County, West Virginia","142362900","10058275",
"0500000US54019","Fayette County, West Virginia","857457200","37837176",
"0500000US54021","Gilmer County, West Virginia","155080000","20673301",
"0500000US54023","Grant County, West Virginia","239667100","13419461",
"0500000US54025","Greenbrier County, West Virginia","772961600","36576015",
"0500000US54027","Hampshire County, West Virginia","421103000","17726489",
"0500000US54029","Hancock County, West Virginia","709849800","43998928",
"0500000US54031","Hardy County, West Virginia","264969500","20814623",
"0500000US54033","Harrison County, West Virginia","1610108300","47575491",
"0500000US54035","Jackson County, West Virginia","658442900","40140983",
"0500000US54037","Jefferson County, West Virginia","1602541100","59887199",
"0500000US54039","Kanawha County, West Virginia","5418196500","132870653",
"0500000US54041","Lewis County, West Virginia","347502800","21927760",
"0500000US54043","Lincoln County, West Virginia","399802400","29453830",
"0500000US54045","Logan County, West Virginia","725226500","27741640",
"0500000US54047","McDowell County, West Virginia","305135700","20520379",
"0500000US54049","Marion County, West Virginia","1316291900","43994611",
"0500000US54051","Marshall County, West Virginia","798976600","84213995",
"0500000US54053","Mason County, West Virginia","562373900","35493082",
"0500000US54055","Mercer County, West Virginia","1269576700","56497160",
"0500000US54057","Mineral County, West Virginia","554360000","24412346",
"0500000US54059","Mingo County, West Virginia","545306200","29652852",
"0500000US54061","Monongalia County, West Virginia","2545396900","72754574",
"0500000US54063","Monroe County, West Virginia","274212000","16553290",
"0500000US54065","Morgan County, West Virginia","390510900","30310775",
"0500000US54067","Nicholas County, West Virginia","607334200","52614333",
"0500000US54069","Ohio County, West Virginia","1154025800","71639567",
"0500000US54071","Pendleton County, West Virginia","161584100","13138316",
"0500000US54073","Pleasants County, West Virginia","162015900","9998931",
"0500000US54075","Pocahontas County, West Virginia","177710900","20394537",
"0500000US54077","Preston County, West Virginia","722381600","30297144",
"0500000US54079","Putnam County, West Virginia","1566491500","65278133",
"0500000US54081","Raleigh County, West Virginia","1724960200","56684009",
"0500000US54083","Randolph County, West Virginia","576079200","29517897",
"0500000US54085","Ritchie County, West Virginia","183841400","10734179",
"0500000US54087","Roane County, West Virginia","256761000","18231674",
"0500000US54089","Summers County, West Virginia","240249400","12939239",
"0500000US54091","Taylor County, West Virginia","352449200","17746112",
"0500000US54093","Tucker County, West Virginia","149168100","13022084",
"0500000US54095","Tyler County, West Virginia","188821200","16944834",
"0500000US54097","Upshur County, West Virginia","475174200","22320752",
"0500000US54099","Wayne County, West Virginia","818995300","32041019",
"0500000US54101","Webster County, West Virginia","162745700","20093652",
"0500000US54103","Wetzel County, West Virginia","355872400","32580622",
"0500000US54105","Wirt County, West Virginia","126656600","19476880",
"0500000US54107","Wood County, West Virginia","2086365500","63212564",
"0500000US54109","Wyoming County, West Virginia","431468300","21908930",
"0500000US55001","Adams County, Wisconsin","460377200","13656790",
"0500000US55003","Ashland County, Wisconsin","339275100","15633564",
"0500000US55005","Barron County, Wisconsin","1069434400","37067760",
"0500000US55007","Bayfield County, Wisconsin","382463600","11394821",
"0500000US55009","Brown County, Wisconsin","6963309100","128119552",
"0500000US55011","Buffalo County, Wisconsin","329920900","12338992",
"0500000US55013","Burnett County, Wisconsin","352895000","15329399",
