"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2019 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2019 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1651356600","129872351",
"0500000US01003","Baldwin County, Alabama","6943799600","161299050",
"0500000US01005","Barbour County, Alabama","468486300","23883108",
"0500000US01007","Bibb County, Alabama","467364800","38298637",
"0500000US01009","Blount County, Alabama","1427441800","76033961",
"0500000US01011","Bullock County, Alabama","213942800","21146841",
"0500000US01013","Butler County, Alabama","417148700","25729039",
"0500000US01015","Calhoun County, Alabama","2904971000","88547847",
"0500000US01017","Chambers County, Alabama","765053600","41428103",
"0500000US01019","Cherokee County, Alabama","629469500","35815981",
"0500000US01021","Chilton County, Alabama","1086317800","74565002",
"0500000US01023","Choctaw County, Alabama","288333300","20164462",
"0500000US01025","Clarke County, Alabama","536240900","36934442",
"0500000US01027","Clay County, Alabama","313672900","28701016",
"0500000US01029","Cleburne County, Alabama","345184300","24581564",
"0500000US01031","Coffee County, Alabama","1436533700","44747493",
"0500000US01033","Colbert County, Alabama","1398645600","52961664",
"0500000US01035","Conecuh County, Alabama","245012800","18582950",
"0500000US01037","Coosa County, Alabama","254879800","24362414",
"0500000US01039","Covington County, Alabama","881146500","30937048",
"0500000US01041","Crenshaw County, Alabama","340045400","38131358",
"0500000US01043","Cullman County, Alabama","1944413600","63062041",
"0500000US01045","Dale County, Alabama","1214425500","51143307",
"0500000US01047","Dallas County, Alabama","767776500","31516287",
"0500000US01049","DeKalb County, Alabama","1562157800","66453556",
"0500000US01051","Elmore County, Alabama","2357380600","87383854",
"0500000US01053","Escambia County, Alabama","705105600","34000235",
"0500000US01055","Etowah County, Alabama","2556658900","106467407",
"0500000US01057","Fayette County, Alabama","370828400","34169419",
"0500000US01059","Franklin County, Alabama","680948100","33297554",
"0500000US01061","Geneva County, Alabama","573541300","32490788",
"0500000US01063","Greene County, Alabama","123894100","13066964",
"0500000US01065","Hale County, Alabama","313814900","21361920",
"0500000US01067","Henry County, Alabama","433047800","25748440",
"0500000US01069","Houston County, Alabama","2837071900","54670483",
"0500000US01071","Jackson County, Alabama","1171623100","51366651",
"0500000US01073","Jefferson County, Alabama","21174473200","305234254",
"0500000US01075","Lamar County, Alabama","314296300","37894238",
"0500000US01077","Lauderdale County, Alabama","2594628900","98066264",
"0500000US01079","Lawrence County, Alabama","775202800","35267963",
"0500000US01081","Lee County, Alabama","4489665800","134209702",
"0500000US01083","Limestone County, Alabama","2691314200","89371260",
"0500000US01085","Lowndes County, Alabama","203685500","12680945",
"0500000US01087","Macon County, Alabama","381996400","22159589",
"0500000US01089","Madison County, Alabama","13266433900","211229645",
"0500000US01091","Marengo County, Alabama","495302500","108100104",
"0500000US01093","Marion County, Alabama","636465100","38381364",
"0500000US01095","Marshall County, Alabama","2338748000","80036569",
"0500000US01097","Mobile County, Alabama","10709386600","173855517",
"0500000US01099","Monroe County, Alabama","436613300","27669897",
"0500000US01101","Montgomery County, Alabama","6597468700","160989483",
"0500000US01103","Morgan County, Alabama","3262523500","101150954",
"0500000US01105","Perry County, Alabama","139902300","21814917",
"0500000US01107","Pickens County, Alabama","466076800","29148172",
"0500000US01109","Pike County, Alabama","748409600","50320914",
"0500000US01111","Randolph County, Alabama","559864000","51518105",
"0500000US01113","Russell County, Alabama","1360145400","61850698",
"0500000US01115","St. Clair County, Alabama","2323664000","88867885",
"0500000US01117","Shelby County, Alabama","8227568400","208795012",
"0500000US01119","Sumter County, Alabama","214977300","21366125",
"0500000US01121","Talladega County, Alabama","1873454500","77995479",
"0500000US01123","Tallapoosa County, Alabama","1022335900","42399181",
"0500000US01125","Tuscaloosa County, Alabama","5553523700","134733136",
"0500000US01127","Walker County, Alabama","1531074700","58725172",
"0500000US01129","Washington County, Alabama","442508800","90500117",
"0500000US01131","Wilcox County, Alabama","179884000","13872473",
"0500000US01133","Winston County, Alabama","545901000","34970351",
"0500000US02013","Aleutians East Borough, Alaska","114885200","6154027",
"0500000US02016","Aleutians West Census Area, Alaska","225909600","12645152",
"0500000US02020","Anchorage Municipality, Alaska","12156571900","239879941",
"0500000US02050","Bethel Census Area, Alaska","360587100","20786522",
"0500000US02060","Bristol Bay Borough, Alaska","38647100","6644638",
"0500000US02068","Denali Borough, Alaska","77183600","7493732",
"0500000US02070","Dillingham Census Area, Alaska","128951700","12526787",
"0500000US02090","Fairbanks North Star Borough, Alaska","3668126900","130240096",
"0500000US02100","Haines Borough, Alaska","79898800","10916418",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","77197900","9034235",
"0500000US02110","Juneau City and Borough, Alaska","1407672700","89750241",
"0500000US02122","Kenai Peninsula Borough, Alaska","2001008200","81434952",
"0500000US02130","Ketchikan Gateway Borough, Alaska","518737700","22748377",
"0500000US02150","Kodiak Island Borough, Alaska","442209200","33953896",
"0500000US02158","Kusilvak Census Area, Alaska","113540500","21547850",
