"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2021 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2021 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1803529200","113804899",
"0500000US01003","Baldwin County, Alabama","8036846600","244778782",
"0500000US01005","Barbour County, Alabama","538656100","37004412",
"0500000US01007","Bibb County, Alabama","555528400","54265095",
"0500000US01009","Blount County, Alabama","1608052400","82644302",
"0500000US01011","Bullock County, Alabama","218232200","23324856",
"0500000US01013","Butler County, Alabama","458371800","31092714",
"0500000US01015","Calhoun County, Alabama","3078292100","105627124",
"0500000US01017","Chambers County, Alabama","865263600","52955039",
"0500000US01019","Cherokee County, Alabama","671004900","42966076",
"0500000US01021","Chilton County, Alabama","1185400500","67151739",
"0500000US01023","Choctaw County, Alabama","321880400","21651263",
"0500000US01025","Clarke County, Alabama","589798700","68294985",
"0500000US01027","Clay County, Alabama","372405600","36853825",
"0500000US01029","Cleburne County, Alabama","406629700","43503313",
"0500000US01031","Coffee County, Alabama","1574714500","45007670",
"0500000US01033","Colbert County, Alabama","1595184300","63888547",
"0500000US01035","Conecuh County, Alabama","269024300","19611333",
"0500000US01037","Coosa County, Alabama","278992600","28609996",
"0500000US01039","Covington County, Alabama","979915200","63079486",
"0500000US01041","Crenshaw County, Alabama","373695800","64010789",
"0500000US01043","Cullman County, Alabama","2309604100","69924515",
"0500000US01045","Dale County, Alabama","1308719900","52390755",
"0500000US01047","Dallas County, Alabama","812527000","37106707",
"0500000US01049","DeKalb County, Alabama","1713523400","88227484",
"0500000US01051","Elmore County, Alabama","2717665800","103713755",
"0500000US01053","Escambia County, Alabama","722142900","48666288",
"0500000US01055","Etowah County, Alabama","2692820100","92603398",
"0500000US01057","Fayette County, Alabama","397139300","32523687",
"0500000US01059","Franklin County, Alabama","720762700","39921406",
"0500000US01061","Geneva County, Alabama","620880400","30467042",
"0500000US01063","Greene County, Alabama","127828300","12528409",
"0500000US01065","Hale County, Alabama","308954500","20506966",
"0500000US01067","Henry County, Alabama","485838100","37120872",
"0500000US01069","Houston County, Alabama","3125610800","61329987",
"0500000US01071","Jackson County, Alabama","1321731000","56167854",
"0500000US01073","Jefferson County, Alabama","23445011900","382707631",
"0500000US01075","Lamar County, Alabama","315886300","16807410",
"0500000US01077","Lauderdale County, Alabama","2769141700","115876197",
"0500000US01079","Lawrence County, Alabama","887103300","51669050",
"0500000US01081","Lee County, Alabama","5283730300","186324162",
"0500000US01083","Limestone County, Alabama","3383509800","122273404",
"0500000US01085","Lowndes County, Alabama","226681600","17299659",
"0500000US01087","Macon County, Alabama","439339800","27396710",
"0500000US01089","Madison County, Alabama","15371025300","335482936",
"0500000US01091","Marengo County, Alabama","539686100","134257586",
"0500000US01093","Marion County, Alabama","678741700","49550276",
"0500000US01095","Marshall County, Alabama","2656153200","103158800",
"0500000US01097","Mobile County, Alabama","11585518700","232167197",
"0500000US01099","Monroe County, Alabama","435458300","28125205",
"0500000US01101","Montgomery County, Alabama","6895064500","162965138",
"0500000US01103","Morgan County, Alabama","3728737800","126376407",
"0500000US01105","Perry County, Alabama","134741900","19503978",
"0500000US01107","Pickens County, Alabama","459750100","40177318",
"0500000US01109","Pike County, Alabama","828083300","69688101",
"0500000US01111","Randolph County, Alabama","591951400","55523677",
"0500000US01113","Russell County, Alabama","1459779200","72798469",
"0500000US01115","St. Clair County, Alabama","2694589800","114877768",
"0500000US01117","Shelby County, Alabama","9296147600","228666558",
"0500000US01119","Sumter County, Alabama","218198100","15525840",
"0500000US01121","Talladega County, Alabama","2046017000","90923733",
"0500000US01123","Tallapoosa County, Alabama","1119211600","49187906",
"0500000US01125","Tuscaloosa County, Alabama","6601668400","194422170",
"0500000US01127","Walker County, Alabama","1703309100","83939298",
"0500000US01129","Washington County, Alabama","445183900","146283238",
"0500000US01131","Wilcox County, Alabama","205501400","15287657",
"0500000US01133","Winston County, Alabama","606016500","43618123",
"0500000US02013","Aleutians East Borough, Alaska","123258900","8757875",
"0500000US02016","Aleutians West Census Area, Alaska","228939700","17467331",
"0500000US02020","Anchorage Municipality, Alaska","12616140700","222209846",
"0500000US02050","Bethel Census Area, Alaska","412760500","30456464",
"0500000US02060","Bristol Bay Borough, Alaska","37996800","7000822",
"0500000US02063","Chugach Census Area, Alaska","303823700","21674165",
"0500000US02066","Copper River Census Area, Alaska","89311600","10135147",
"0500000US02068","Denali Borough, Alaska","79633600","14530005",
"0500000US02070","Dillingham Census Area, Alaska","136632900","11354788",
"0500000US02090","Fairbanks North Star Borough, Alaska","3868433800","158116942",
"0500000US02100","Haines Borough, Alaska","67404900","10483964",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","85603300","10503719",
"0500000US02110","Juneau City and Borough, Alaska","1470354600","52801198",
"0500000US02122","Kenai Peninsula Borough, Alaska","2200060900","110886832",
"0500000US02130","Ketchikan Gateway Borough, Alaska","565009700","25858492",
"0500000US02150","Kodiak Island Borough, Alaska","472561100","40781810",
"0500000US02158","Kusilvak Census Area, Alaska","128789600","36725831",
"0500000US02164","Lake and Peninsula Borough, Alaska","26750600","10895095",
"0500000US02170","Matanuska-Susitna Borough, Alaska","3837475900","72744426",
"0500000US02180","Nome Census Area, Alaska","259158900","11658873",
"0500000US02185","North Slope Borough, Alaska","517012900","32878409",
"0500000US02188","Northwest Arctic Borough, Alaska","207995900","18959918",
"0500000US02195","Petersburg Borough, Alaska","118824700","7422176",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","179955800","9896046",
"0500000US02220","Sitka City and Borough, Alaska","338950500","20413334",
"0500000US02230","Skagway Municipality, Alaska","57893500","13883226",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","216060200","21835490",
"0500000US02275","Wrangell City and Borough, Alaska","67171100","7275921",
"0500000US02282","Yakutat City and Borough, Alaska","22452000","6118337",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","139686000","11483891",
"0500000US04001","Apache County, Arizona","1122626700","41588755",
"0500000US04003","Cochise County, Arizona","3689513600","94067203",
"0500000US04005","Coconino County, Arizona","4379807900","166761037",
"0500000US04007","Gila County, Arizona","1479080800","80801977",
"0500000US04009","Graham County, Arizona","791149700","35624569",
"0500000US04011","Greenlee County, Arizona","261521400","30533596",
"0500000US04012","La Paz County, Arizona","440742800","33600547",
"0500000US04013","Maricopa County, Arizona","164076477200","1057272900",
"0500000US04015","Mohave County, Arizona","6265718200","162550985",
"0500000US04017","Navajo County, Arizona","2223661000","62035309",
"0500000US04019","Pima County, Arizona","34174077600","414574583",
"0500000US04021","Pinal County, Arizona","12317734000","339370319",
"0500000US04023","Santa Cruz County, Arizona","1090950800","64183595",
"0500000US04025","Yavapai County, Arizona","7852620700","192674930",
"0500000US04027","Yuma County, Arizona","5085106600","182359539",
"0500000US05001","Arkansas County, Arkansas","497718700","46514071",
"0500000US05003","Ashley County, Arkansas","496464800","59580090",
"0500000US05005","Baxter County, Arkansas","1191430000","96779685",
"0500000US05007","Benton County, Arkansas","10884798900","353048082",
"0500000US05009","Boone County, Arkansas","967956400","47726281",
"0500000US05011","Bradley County, Arkansas","245450300","18385489",
"0500000US05013","Calhoun County, Arkansas","122593900","12698382",
"0500000US05015","Carroll County, Arkansas","771875800","68835492",
"0500000US05017","Chicot County, Arkansas","227032300","30309366",
"0500000US05019","Clark County, Arkansas","512765400","32599737",
"0500000US05021","Clay County, Arkansas","348154000","22658302",
"0500000US05023","Cleburne County, Arkansas","717311500","57664109",
"0500000US05025","Cleveland County, Arkansas","199707400","17923475",
"0500000US05027","Columbia County, Arkansas","580404700","82818437",
"0500000US05029","Conway County, Arkansas","567553600","47657849",
"0500000US05031","Craighead County, Arkansas","3198019200","121448651",
"0500000US05033","Crawford County, Arkansas","1609385300","95613919",
"0500000US05035","Crittenden County, Arkansas","1202632200","46619495",
"0500000US05037","Cross County, Arkansas","430320400","33680580",
"0500000US05039","Dallas County, Arkansas","150729400","13853795",
"0500000US05041","Desha County, Arkansas","230082500","19013151",
"0500000US05043","Drew County, Arkansas","459668900","48931572",
"0500000US05045","Faulkner County, Arkansas","3554205600","126786183",
"0500000US05047","Franklin County, Arkansas","384214100","28002480",
"0500000US05049","Fulton County, Arkansas","251299500","15885000",
"0500000US05051","Garland County, Arkansas","2912503400","157600478",
"0500000US05053","Grant County, Arkansas","580851200","62332218",
"0500000US05055","Greene County, Arkansas","1132757800","48750525",
"0500000US05057","Hempstead County, Arkansas","470775100","29906643",
"0500000US05059","Hot Spring County, Arkansas","774811100","49826250",
"0500000US05061","Howard County, Arkansas","321949500","24487490",
"0500000US05063","Independence County, Arkansas","946051600","62782225",
"0500000US05065","Izard County, Arkansas","301013500","32448114",
"0500000US05067","Jackson County, Arkansas","358447400","33912055",
"0500000US05069","Jefferson County, Arkansas","1569595800","68771665",
"0500000US05071","Johnson County, Arkansas","581938100","49182340",
"0500000US05073","Lafayette County, Arkansas","131313300","12586881",
"0500000US05075","Lawrence County, Arkansas","376109700","23082287",
"0500000US05077","Lee County, Arkansas","173881900","37122554",
"0500000US05079","Lincoln County, Arkansas","206172900","25743652",
"0500000US05081","Little River County, Arkansas","335739200","28982646",
"0500000US05083","Logan County, Arkansas","512465900","37572190",
"0500000US05085","Lonoke County, Arkansas","2242019700","85694141",
"0500000US05087","Madison County, Arkansas","421733400","34953839",
"0500000US05089","Marion County, Arkansas","389127400","24852983",
"0500000US05091","Miller County, Arkansas","1091282200","59921432",
"0500000US05093","Mississippi County, Arkansas","1037494900","57220921",
"0500000US05095","Monroe County, Arkansas","161847700","14398558",
"0500000US05097","Montgomery County, Arkansas","206165200","14766735",
"0500000US05099","Nevada County, Arkansas","167591100","15059239",
"0500000US05101","Newton County, Arkansas","164526600","14255859",
"0500000US05103","Ouachita County, Arkansas","513966900","32944820",
"0500000US05105","Perry County, Arkansas","249964600","17155343",
"0500000US05107","Phillips County, Arkansas","342561200","26939387",
"0500000US05109","Pike County, Arkansas","266164700","28045579",
"0500000US05111","Poinsett County, Arkansas","514610700","31620759",
"0500000US05113","Polk County, Arkansas","523491300","52676598",
"0500000US05115","Pope County, Arkansas","1657493200","82059829",
"0500000US05117","Prairie County, Arkansas","230898200","21299942",
"0500000US05119","Pulaski County, Arkansas","14213324000","290465137",
"0500000US05121","Randolph County, Arkansas","454560800","40175295",
"0500000US05123","St. Francis County, Arkansas","464582000","40288726",
"0500000US05125","Saline County, Arkansas","4141445300","131922926",
"0500000US05127","Scott County, Arkansas","219056200","19257537",
"0500000US05129","Searcy County, Arkansas","161624300","13162584",
"0500000US05131","Sebastian County, Arkansas","3797771200","323040165",
"0500000US05133","Sevier County, Arkansas","392453800","44927390",
"0500000US05135","Sharp County, Arkansas","350485800","23894903",
"0500000US05137","Stone County, Arkansas","248238800","20603603",
"0500000US05139","Union County, Arkansas","1062908800","69144911",
"0500000US05141","Van Buren County, Arkansas","370731200","21461838",
"0500000US05143","Washington County, Arkansas","7618954700","232036596",
"0500000US05145","White County, Arkansas","1968088200","98915900",
"0500000US05147","Woodruff County, Arkansas","172376500","16145689",
"0500000US05149","Yell County, Arkansas","507533700","39969542",
