"GEO_ID","NAME","B19313_001E","B19313_001M",
"Geography","Geographic Area Name","Estimate!!Aggregate income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Aggregate income in the past 12 months (in 2017 inflation-adjusted dollars)",
"0500000US01001","Autauga County, Alabama","1531323700","111417220",
"0500000US01003","Baldwin County, Alabama","5971543300","149544167",
"0500000US01005","Barbour County, Alabama","460121100","20900446",
"0500000US01007","Bibb County, Alabama","472175500","42654387",
"0500000US01009","Blount County, Alabama","1269871700","49042758",
"0500000US01011","Bullock County, Alabama","218525000","24673968",
"0500000US01013","Butler County, Alabama","382473700","18983445",
"0500000US01015","Calhoun County, Alabama","2730869500","91661204",
"0500000US01017","Chambers County, Alabama","745756700","40853496",
"0500000US01019","Cherokee County, Alabama","594918800","35009540",
"0500000US01021","Chilton County, Alabama","1023622800","84332764",
"0500000US01023","Choctaw County, Alabama","276867800","17238343",
"0500000US01025","Clarke County, Alabama","511336300","29630706",
"0500000US01027","Clay County, Alabama","285967500","20818075",
"0500000US01029","Cleburne County, Alabama","311815800","18688755",
"0500000US01031","Coffee County, Alabama","1338944800","48530015",
"0500000US01033","Colbert County, Alabama","1288737600","44420525",
"0500000US01035","Conecuh County, Alabama","206651200","11811767",
"0500000US01037","Coosa County, Alabama","222844500","18933823",
"0500000US01039","Covington County, Alabama","841599100","31135045",
"0500000US01041","Crenshaw County, Alabama","299231500","16800137",
"0500000US01043","Cullman County, Alabama","1785782100","59526291",
"0500000US01045","Dale County, Alabama","1145622300","42880741",
"0500000US01047","Dallas County, Alabama","743683100","30929839",
"0500000US01049","DeKalb County, Alabama","1425305000","63978132",
"0500000US01051","Elmore County, Alabama","2126051800","77501516",
"0500000US01053","Escambia County, Alabama","683342800","33949637",
"0500000US01055","Etowah County, Alabama","2297537900","66040319",
"0500000US01057","Fayette County, Alabama","352972200","25673060",
"0500000US01059","Franklin County, Alabama","608523400","32166824",
"0500000US01061","Geneva County, Alabama","560248000","28280075",
"0500000US01063","Greene County, Alabama","121146700","10594504",
"0500000US01065","Hale County, Alabama","303927600","19079010",
"0500000US01067","Henry County, Alabama","410349000","26095872",
"0500000US01069","Houston County, Alabama","2579873400","40671239",
"0500000US01071","Jackson County, Alabama","1096044000","47626589",
"0500000US01073","Jefferson County, Alabama","19425320500","298096442",
"0500000US01075","Lamar County, Alabama","296579000","33289821",
"0500000US01077","Lauderdale County, Alabama","2389092600","84068646",
"0500000US01079","Lawrence County, Alabama","746290200","38428036",
"0500000US01081","Lee County, Alabama","4098091600","146938337",
"0500000US01083","Limestone County, Alabama","2446868300","100445457",
"0500000US01085","Lowndes County, Alabama","196630500","21851523",
"0500000US01087","Macon County, Alabama","378720400","21692954",
"0500000US01089","Madison County, Alabama","12091057900","250456035",
"0500000US01091","Marengo County, Alabama","454001100","61039071",
"0500000US01093","Marion County, Alabama","656320200","42424556",
"0500000US01095","Marshall County, Alabama","2151473900","67894182",
"0500000US01097","Mobile County, Alabama","10087625300","177318070",
"0500000US01099","Monroe County, Alabama","375402800","28158072",
"0500000US01101","Montgomery County, Alabama","6066912400","138622517",
"0500000US01103","Morgan County, Alabama","2980454300","97928724",
"0500000US01105","Perry County, Alabama","130183400","16694263",
"0500000US01107","Pickens County, Alabama","405198500","22283434",
"0500000US01109","Pike County, Alabama","692636300","54924616",
"0500000US01111","Randolph County, Alabama","472742000","34511484",
"0500000US01113","Russell County, Alabama","1244402400","51078421",
"0500000US01115","St. Clair County, Alabama","2146161100","68406152",
"0500000US01117","Shelby County, Alabama","7374042500","148531939",
"0500000US01119","Sumter County, Alabama","192849600","14522025",
"0500000US01121","Talladega County, Alabama","1729526600","58505162",
"0500000US01123","Tallapoosa County, Alabama","914142200","35137895",
"0500000US01125","Tuscaloosa County, Alabama","5089119700","101999015",
"0500000US01127","Walker County, Alabama","1377537900","50494370",
"0500000US01129","Washington County, Alabama","389156900","76113442",
"0500000US01131","Wilcox County, Alabama","172240900","12393227",
"0500000US01133","Winston County, Alabama","493265100","34566180",
"0500000US02013","Aleutians East Borough, Alaska","104326600","7300404",
"0500000US02016","Aleutians West Census Area, Alaska","208209800","9146625",
"0500000US02020","Anchorage Municipality, Alaska","11623950000","212828724",
"0500000US02050","Bethel Census Area, Alaska","334971100","14553187",
"0500000US02060","Bristol Bay Borough, Alaska","38516000","5249667",
"0500000US02068","Denali Borough, Alaska","76191600","8316200",
"0500000US02070","Dillingham Census Area, Alaska","122592400","8345774",
"0500000US02090","Fairbanks North Star Borough, Alaska","3533926200","115654548",
"0500000US02100","Haines Borough, Alaska","91095200","11994158",
"0500000US02105","Hoonah-Angoon Census Area, Alaska","72328500","9237214",
"0500000US02110","Juneau City and Borough, Alaska","1359121000","78546819",
"0500000US02122","Kenai Peninsula Borough, Alaska","1932215800","59105510",
"0500000US02130","Ketchikan Gateway Borough, Alaska","464185600","16438792",
"0500000US02150","Kodiak Island Borough, Alaska","449344200","42611037",
"0500000US02158","Kusilvak Census Area, Alaska","95049800","6613256",
"0500000US02164","Lake and Peninsula Borough, Alaska","30487800","7483202",
"0500000US02170","Matanuska-Susitna Borough, Alaska","3075427400","58476590",
"0500000US02180","Nome Census Area, Alaska","206778400","8737144",
"0500000US02185","North Slope Borough, Alaska","475918200","24663467",
"0500000US02188","Northwest Arctic Borough, Alaska","168794600","8942291",
"0500000US02195","Petersburg Borough, Alaska","114769400","9186127",
"0500000US02198","Prince of Wales-Hyder Census Area, Alaska","172799400","8558970",
"0500000US02220","Sitka City and Borough, Alaska","322598100","17669354",
"0500000US02230","Skagway Municipality, Alaska","40872400","5315740",
"0500000US02240","Southeast Fairbanks Census Area, Alaska","213911300","17666340",
"0500000US02261","Valdez-Cordova Census Area, Alaska","358065500","29723643",
"0500000US02275","Wrangell City and Borough, Alaska","74108300","5242395",
"0500000US02282","Yakutat City and Borough, Alaska","22091800","3897697",
"0500000US02290","Yukon-Koyukuk Census Area, Alaska","114824300","3750013",
"0500000US04001","Apache County, Arizona","992769500","26503591",
"0500000US04003","Cochise County, Arizona","3149797700","76204630",
"0500000US04005","Coconino County, Arizona","3566106600","144371539",
"0500000US04007","Gila County, Arizona","1192217400","50155441",
"0500000US04009","Graham County, Arizona","673836200","33747684",
"0500000US04011","Greenlee County, Arizona","233590000","19234563",
"0500000US04012","La Paz County, Arizona","444497800","30305655",
"0500000US04013","Maricopa County, Arizona","125439620900","675580474",
"0500000US04015","Mohave County, Arizona","4815846300","128918485",
"0500000US04017","Navajo County, Arizona","1908229900","67600009",
"0500000US04019","Pima County, Arizona","27520864000","310775871",
"0500000US04021","Pinal County, Arizona","9304565900","181733369",
"0500000US04023","Santa Cruz County, Arizona","903157600","67486724",
"0500000US04025","Yavapai County, Arizona","6077681600","139946606",
"0500000US04027","Yuma County, Arizona","4208093400","87521002",
"0500000US05001","Arkansas County, Arkansas","436145500","31526485",
"0500000US05003","Ashley County, Arkansas","430013600","28031573",
"0500000US05005","Baxter County, Arkansas","1016523600","53720169",
"0500000US05007","Benton County, Arkansas","7708495300","171089039",
"0500000US05009","Boone County, Arkansas","829366100","39218591",
"0500000US05011","Bradley County, Arkansas","237193900","14512196",
"0500000US05013","Calhoun County, Arkansas","118763500","9566218",
"0500000US05015","Carroll County, Arkansas","604357000","33620695",
"0500000US05017","Chicot County, Arkansas","226324800","30330677",
"0500000US05019","Clark County, Arkansas","458503100","24939915",
"0500000US05021","Clay County, Arkansas","291209700","17367973",
"0500000US05023","Cleburne County, Arkansas","664168500","41454674",
"0500000US05025","Cleveland County, Arkansas","193062900","10475401",
"0500000US05027","Columbia County, Arkansas","486946100","29575086",
"0500000US05029","Conway County, Arkansas","468642600","27086813",
"0500000US05031","Craighead County, Arkansas","2668077000","126916149",
"0500000US05033","Crawford County, Arkansas","1373103800","58720264",
"0500000US05035","Crittenden County, Arkansas","1021081000","32766284",
"0500000US05037","Cross County, Arkansas","392959100","45714640",
"0500000US05039","Dallas County, Arkansas","138876500","9927962",
"0500000US05041","Desha County, Arkansas","219955800","19209474",
"0500000US05043","Drew County, Arkansas","377985600","32338308",
"0500000US05045","Faulkner County, Arkansas","3061118700","91150376",
"0500000US05047","Franklin County, Arkansas","355838900","20819758",
"0500000US05049","Fulton County, Arkansas","237900600","17652565",
"0500000US05051","Garland County, Arkansas","2517422200","115170681",
"0500000US05053","Grant County, Arkansas","466620800","43017003",
"0500000US05055","Greene County, Arkansas","976508700","42156739",
"0500000US05057","Hempstead County, Arkansas","416877100","28401454",
"0500000US05059","Hot Spring County, Arkansas","698664700","52998346",
"0500000US05061","Howard County, Arkansas","318298400","45636796",
"0500000US05063","Independence County, Arkansas","855311900","51561840",
"0500000US05065","Izard County, Arkansas","266867600","14883038",
"0500000US05067","Jackson County, Arkansas","339138200","30970106",
"0500000US05069","Jefferson County, Arkansas","1453963000","52085250",
"0500000US05071","Johnson County, Arkansas","490591000","29909759",
"0500000US05073","Lafayette County, Arkansas","177260000","29072439",
"0500000US05075","Lawrence County, Arkansas","325846300","18308351",
"0500000US05077","Lee County, Arkansas","150070900","15249753",
"0500000US05079","Lincoln County, Arkansas","182475400","28261225",
"0500000US05081","Little River County, Arkansas","292512400","32197232",
"0500000US05083","Logan County, Arkansas","429666900","24504078",
"0500000US05085","Lonoke County, Arkansas","1802391300","49048179",
"0500000US05087","Madison County, Arkansas","369086400","38116762",
"0500000US05089","Marion County, Arkansas","314377200","18286150",
"0500000US05091","Miller County, Arkansas","972650200","45683397",
"0500000US05093","Mississippi County, Arkansas","887153600","39525653",
"0500000US05095","Monroe County, Arkansas","152002800","13511160",
"0500000US05097","Montgomery County, Arkansas","194591300","15836586",
"0500000US05099","Nevada County, Arkansas","158995400","10564462",
"0500000US05101","Newton County, Arkansas","142579900","10230453",
"0500000US05103","Ouachita County, Arkansas","482208400","27420437",
"0500000US05105","Perry County, Arkansas","224779600","15347577",
"0500000US05107","Phillips County, Arkansas","337401300","19579114",
"0500000US05109","Pike County, Arkansas","219824700","12326086",
"0500000US05111","Poinsett County, Arkansas","442457600","19231466",
"0500000US05113","Polk County, Arkansas","378665800","20137168",
"0500000US05115","Pope County, Arkansas","1372030700","53826528",
"0500000US05117","Prairie County, Arkansas","188226200","12417213",
"0500000US05119","Pulaski County, Arkansas","11728442600","229204012",
"0500000US05121","Randolph County, Arkansas","366599200","27488151",
"0500000US05123","St. Francis County, Arkansas","440831200","29635190",
"0500000US05125","Saline County, Arkansas","3302662200","92617670",
"0500000US05127","Scott County, Arkansas","191324400","18606787",
"0500000US05129","Searcy County, Arkansas","170191500","18773943",
"0500000US05131","Sebastian County, Arkansas","3045962600","117325038",
