"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"310M400US19660","Deltona-Daytona Beach-Ormond Beach, FL Metro Area","634773","*****",
"310M400US19740","Denver-Aurora-Lakewood, CO Metro Area","2850221","*****",
"310M400US19780","Des Moines-West Des Moines, IA Metro Area","634201","*****",
"310M400US19820","Detroit-Warren-Dearborn, MI Metro Area","4317179","*****",
"310M400US20020","Dothan, AL Metro Area","147967","*****",
"310M400US20100","Dover, DE Metro Area","174822","*****",
"310M400US20220","Dubuque, IA Metro Area","96802","*****",
"310M400US20260","Duluth, MN-WI Metro Area","279022","*****",
"310M400US20500","Durham-Chapel Hill, NC Metro Area","558491","*****",
"310M400US20700","East Stroudsburg, PA Metro Area","167586","*****",
"310M400US20740","Eau Claire, WI Metro Area","166626","*****",
"310M400US20940","El Centro, CA Metro Area","180216","*****",
"310M400US21060","Elizabethtown-Fort Knox, KY Metro Area","150577","*****",
"310M400US21140","Elkhart-Goshen, IN Metro Area","203604","*****",
"310M400US21300","Elmira, NY Metro Area","85740","*****",
"310M400US21340","El Paso, TX Metro Area","841752","*****",
"310M400US21420","Enid, OK Metro Area","62190","*****",
"310M400US21500","Erie, PA Metro Area","275972","*****",
"310M400US21660","Eugene, OR Metro Area","368882","*****",
"310M400US21780","Evansville, IN-KY Metro Area","314967","*****",
"310M400US21820","Fairbanks, AK Metro Area","99653","*****",
"310M400US22020","Fargo, ND-MN Metro Area","237003","*****",
"310M400US22140","Farmington, NM Metro Area","127455","*****",
"310M400US22180","Fayetteville, NC Metro Area","385345","*****",
"310M400US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","526412","*****",
"310M400US22380","Flagstaff, AZ Metro Area","140217","*****",
"310M400US22420","Flint, MI Metro Area","409361","*****",
"310M400US22500","Florence, SC Metro Area","205814","*****",
"310M400US22520","Florence-Muscle Shoals, AL Metro Area","147080","*****",
"310M400US22540","Fond du Lac, WI Metro Area","102315","*****",
"310M400US22660","Fort Collins, CO Metro Area","338161","*****",
"310M400US22900","Fort Smith, AR-OK Metro Area","281201","*****",
"310M400US23060","Fort Wayne, IN Metro Area","431612","*****",
"310M400US23420","Fresno, CA Metro Area","978130","*****",
"310M400US23460","Gadsden, AL Metro Area","102939","*****",
"310M400US23540","Gainesville, FL Metro Area","280763","*****",
"310M400US23580","Gainesville, GA Metro Area","195961","*****",
"310M400US23900","Gettysburg, PA Metro Area","102023","*****",
"310M400US24020","Glens Falls, NY Metro Area","126308","*****",
"310M400US24140","Goldsboro, NC Metro Area","124002","*****",
"310M400US24220","Grand Forks, ND-MN Metro Area","101991","*****",
"310M400US24260","Grand Island, NE Metro Area","84729","*****",
"310M400US24300","Grand Junction, CO Metro Area","149998","*****",
"310M400US24340","Grand Rapids-Wyoming, MI Metro Area","1050440","*****",
"310M400US24420","Grants Pass, OR Metro Area","85481","*****",
"310M400US24500","Great Falls, MT Metro Area","81746","*****",
"310M400US24540","Greeley, CO Metro Area","295123","*****",
"310M400US24580","Green Bay, WI Metro Area","317702","*****",
"310M400US24660","Greensboro-High Point, NC Metro Area","757810","*****",
"310M400US24780","Greenville, NC Metro Area","177372","*****",
"310M400US24860","Greenville-Anderson-Mauldin, SC Metro Area","883853","*****",
"310M400US25020","Guayama, PR Metro Area","77151","*****",
"310M400US25060","Gulfport-Biloxi-Pascagoula, MS Metro Area","391293","*****",
"310M400US25180","Hagerstown-Martinsburg, MD-WV Metro Area","263306","*****",
"310M400US25220","Hammond, LA Metro Area","130504","*****",
"310M400US25260","Hanford-Corcoran, CA Metro Area","150075","*****",
"310M400US25420","Harrisburg-Carlisle, PA Metro Area","567872","*****",
"310M400US25500","Harrisonburg, VA Metro Area","132835","*****",
"310M400US25540","Hartford-West Hartford-East Hartford, CT Metro Area","1209367","*****",
"310M400US25620","Hattiesburg, MS Metro Area","148768","*****",
"310M400US25860","Hickory-Lenoir-Morganton, NC Metro Area","365339","*****",
"310M400US25940","Hilton Head Island-Bluffton-Beaufort, SC Metro Area","210558","*****",
"310M400US25980","Hinesville, GA Metro Area","80264","*****",
"310M400US26140","Homosassa Springs, FL Metro Area","143087","*****",
"310M400US26300","Hot Springs, AR Metro Area","98296","*****",
"310M400US26380","Houma-Thibodaux, LA Metro Area","210801","*****",
"310M400US26420","Houston-The Woodlands-Sugar Land, TX Metro Area","6779104","*****",
"310M400US26580","Huntington-Ashland, WV-KY-OH Metro Area","358234","*****",
"310M400US26620","Huntsville, AL Metro Area","450612","*****",
"310M400US26820","Idaho Falls, ID Metro Area","142968","*****",
"310M400US26900","Indianapolis-Carmel-Anderson, IN Metro Area","2007497","*****",
"310M400US26980","Iowa City, IA Metro Area","169144","*****",
"310M400US27060","Ithaca, NY Metro Area","102962","*****",
"310M400US27100","Jackson, MI Metro Area","158913","*****",
"310M400US27140","Jackson, MS Metro Area","580280","*****",
"310M400US27180","Jackson, TN Metro Area","129331","*****",
"310M400US27260","Jacksonville, FL Metro Area","1475386","*****",
"310M400US27340","Jacksonville, NC Metro Area","193912","*****",
"310M400US27500","Janesville-Beloit, WI Metro Area","161769","*****",
"310M400US27620","Jefferson City, MO Metro Area","151157","*****",
"310M400US27740","Johnson City, TN Metro Area","201226","*****",
"310M400US27780","Johnstown, PA Metro Area","134550","*****",
"310M400US27860","Jonesboro, AR Metro Area","129755","*****",
"310M400US27900","Joplin, MO Metro Area","177440","*****",
"310M400US27980","Kahului-Wailuku-Lahaina, HI Metro Area","165356","*****",
"310M400US28020","Kalamazoo-Portage, MI Metro Area","336845","*****",
"310M400US28100","Kankakee, IL Metro Area","111061","*****",
"310M400US28140","Kansas City, MO-KS Metro Area","2106632","*****",
"310M400US28420","Kennewick-Richland, WA Metro Area","284828","*****",
"310M400US28660","Killeen-Temple, TX Metro Area","438265","*****",
"310M400US28700","Kingsport-Bristol-Bristol, TN-VA Metro Area","306394","*****",
"310M400US28740","Kingston, NY Metro Area","179303","*****",
"310M400US28940","Knoxville, TN Metro Area","868499","*****",
"310M400US29020","Kokomo, IN Metro Area","82387","*****",
"310M400US29100","La Crosse-Onalaska, WI-MN Metro Area","136513","*****",
"310M400US29180","Lafayette, LA Metro Area","488969","*****",
"310M400US29200","Lafayette-West Lafayette, IN Metro Area","217955","*****",
"310M400US29340","Lake Charles, LA Metro Area","207050","*****",
"310M400US29420","Lake Havasu City-Kingman, AZ Metro Area","206064","*****",
"310M400US29460","Lakeland-Winter Haven, FL Metro Area","668671","*****",
"310M400US29540","Lancaster, PA Metro Area","538347","*****",
"310M400US29620","Lansing-East Lansing, MI Metro Area","476615","*****",
"310M400US29700","Laredo, TX Metro Area","272053","*****",
"310M400US29740","Las Cruces, NM Metro Area","215338","*****",
"310M400US29820","Las Vegas-Henderson-Paradise, NV Metro Area","2141574","*****",
"310M400US29940","Lawrence, KS Metro Area","119319","*****",
"310M400US30020","Lawton, OK Metro Area","128490","*****",
"310M400US30140","Lebanon, PA Metro Area","138674","*****",
"310M400US30300","Lewiston, ID-WA Metro Area","62492","*****",
"310M400US30340","Lewiston-Auburn, ME Metro Area","107444","*****",
"310M400US30460","Lexington-Fayette, KY Metro Area","506786","*****",
"310M400US30620","Lima, OH Metro Area","103642","*****",
"310M400US30700","Lincoln, NE Metro Area","327221","*****",
"310M400US30780","Little Rock-North Little Rock-Conway, AR Metro Area","734502","*****",
"310M400US30860","Logan, UT-ID Metro Area","135615","*****",
"310M400US30980","Longview, TX Metro Area","217858","*****",
"310M400US31020","Longview, WA Metro Area","105112","*****",
"310M400US31080","Los Angeles-Long Beach-Anaheim, CA Metro Area","13262234","*****",
"310M400US31140","Louisville/Jefferson County, KY-IN Metro Area","1285270","*****",
"310M400US31180","Lubbock, TX Metro Area","313123","*****",
"310M400US31340","Lynchburg, VA Metro Area","260668","*****",
"310M400US31420","Macon-Bibb County, GA Metro Area","229676","*****",
"310M400US31460","Madera, CA Metro Area","155013","*****",
"310M400US31540","Madison, WI Metro Area","647281","*****",
"310M400US31700","Manchester-Nashua, NH Metro Area","411087","*****",
"310M400US31740","Manhattan, KS Metro Area","98841","*****",
"310M400US31860","Mankato-North Mankato, MN Metro Area","100105","*****",
"310M400US31900","Mansfield, OH Metro Area","121324","*****",
"310M400US32420","Mayagüez, PR Metro Area","93435","*****",
"310M400US32580","McAllen-Edinburg-Mission, TX Metro Area","849389","*****",
"310M400US32780","Medford, OR Metro Area","214267","*****",
"310M400US32820","Memphis, TN-MS-AR Metro Area","1345991","*****",
"310M400US32900","Merced, CA Metro Area","269075","*****",
"310M400US33100","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","6070944","*****",
"310M400US33140","Michigan City-La Porte, IN Metro Area","110552","*****",
"310M400US33220","Midland, MI Metro Area","83389","*****",
"310M400US33260","Midland, TX Metro Area","169808","*****",
"310M400US33340","Milwaukee-Waukesha-West Allis, WI Metro Area","1575907","*****",
"310M400US33460","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","3557528","*****",
"310M400US33540","Missoula, MT Metro Area","115983","*****",
"310M400US33660","Mobile, AL Metro Area","414659","*****",
"310M400US33700","Modesto, CA Metro Area","539301","*****",
"310M400US33740","Monroe, LA Metro Area","178550","*****",
"310M400US33780","Monroe, MI Metro Area","149699","*****",
"310M400US33860","Montgomery, AL Metro Area","373589","*****",
"310M400US34060","Morgantown, WV Metro Area","139089","*****",
"310M400US34100","Morristown, TN Metro Area","116987","*****",
"310M400US34580","Mount Vernon-Anacortes, WA Metro Area","123907","*****",
"310M400US34620","Muncie, IN Metro Area","115616","*****",
"310M400US34740","Muskegon, MI Metro Area","173043","*****",
"310M400US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area","447775","*****",
"310M400US34900","Napa, CA Metro Area","140530","*****",
"310M400US34940","Naples-Immokalee-Marco Island, FL Metro Area","363922","*****",
"310M400US34980","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","1864138","*****",
"310M400US35100","New Bern, NC Metro Area","125519","*****",
"310M400US35300","New Haven-Milford, CT Metro Area","859339","*****",
"310M400US35380","New Orleans-Metairie, LA Metro Area","1263635","*****",
"310M400US35620","New York-Newark-Jersey City, NY-NJ-PA Metro Area","19990592","*****",
"310M400US35660","Niles-Benton Harbor, MI Metro Area","154807","*****",
"310M400US35840","North Port-Sarasota-Bradenton, FL Metro Area","785997","*****",
"310M400US35980","Norwich-New London, CT Metro Area","268881","*****",
"310M400US36100","Ocala, FL Metro Area","348371","*****",
"310M400US36140","Ocean City, NJ Metro Area","93705","*****",
"310M400US36220","Odessa, TX Metro Area","158342","*****",
"310M400US36260","Ogden-Clearfield, UT Metro Area","652744","*****",
"310M400US36420","Oklahoma City, OK Metro Area","1369759","*****",
"310M400US36500","Olympia-Tumwater, WA Metro Area","274684","*****",
"310M400US36540","Omaha-Council Bluffs, NE-IA Metro Area","922891","*****",
"310M400US36740","Orlando-Kissimmee-Sanford, FL Metro Area","2450261","*****",
"310M400US36780","Oshkosh-Neenah, WI Metro Area","169926","*****",
"310M400US36980","Owensboro, KY Metro Area","117987","*****",
"310M400US37100","Oxnard-Thousand Oaks-Ventura, CA Metro Area","848112","*****",
"310M400US37340","Palm Bay-Melbourne-Titusville, FL Metro Area","576808","*****",
"310M400US37460","Panama City, FL Metro Area","198537","*****",
"310M400US37620","Parkersburg-Vienna, WV Metro Area","91353","*****",
"310M400US37860","Pensacola-Ferry Pass-Brent, FL Metro Area","481964","*****",
"310M400US37900","Peoria, IL Metro Area","374426","*****",
"310M400US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","6069448","*****",
"310M400US38060","Phoenix-Mesa-Scottsdale, AZ Metro Area","4673634","*****",
"310M400US38220","Pine Bluff, AR Metro Area","92345","*****",
"310M400US38300","Pittsburgh, PA Metro Area","2339941","*****",
"310M400US38340","Pittsfield, MA Metro Area","127328","*****",
"310M400US38540","Pocatello, ID Metro Area","85065","*****",
"310M400US38660","Ponce, PR Metro Area","307093","*****",
"310M400US38860","Portland-South Portland, ME Metro Area","529323","*****",
"310M400US38900","Portland-Vancouver-Hillsboro, OR-WA Metro Area","2417931","*****",
"310M400US38940","Port St. Lucie, FL Metro Area","463172","*****",
"310M400US39140","Prescott, AZ Metro Area","224645","*****",
"310M400US39300","Providence-Warwick, RI-MA Metro Area","1615516","*****",
"310M400US39340","Provo-Orem, UT Metro Area","601388","*****",
"310M400US39380","Pueblo, CO Metro Area","164685","*****",
"310M400US39460","Punta Gorda, FL Metro Area","176954","*****",
"310M400US39540","Racine, WI Metro Area","195398","*****",
"310M400US39580","Raleigh, NC Metro Area","1302632","*****",
"310M400US39660","Rapid City, SD Metro Area","145291","*****",
"310M400US39740","Reading, PA Metro Area","416642","*****",
"310M400US39820","Redding, CA Metro Area","179085","*****",
"310M400US39900","Reno, NV Metro Area","454427","*****",
"310M400US40060","Richmond, VA Metro Area","1281530","*****",
"310M400US40140","Riverside-San Bernardino-Ontario, CA Metro Area","4518699","*****",
"310M400US40220","Roanoke, VA Metro Area","313291","*****",
"310M400US40340","Rochester, MN Metro Area","216035","*****",
"310M400US40380","Rochester, NY Metro Area","1074667","*****",
"310M400US40420","Rockford, IL Metro Area","339780","*****",
"310M400US40580","Rocky Mount, NC Metro Area","147335","*****",
"310M400US40660","Rome, GA Metro Area","96824","*****",
"310M400US40900","Sacramento--Roseville--Arden-Arcade, CA Metro Area","2291738","*****",
"310M400US40980","Saginaw, MI Metro Area","192778","*****",
"310M400US41060","St. Cloud, MN Metro Area","196598","*****",
"310M400US41100","St. George, UT Metro Area","160537","*****",
"310M400US41140","St. Joseph, MO-KS Metro Area","126779","*****",
"310M400US41180","St. Louis, MO-IL Metro Area","2805551","*****",
"310M400US41420","Salem, OR Metro Area","416980","*****",
"310M400US41500","Salinas, CA Metro Area","433212","*****",
"310M400US41540","Salisbury, MD-DE Metro Area","399013","*****",
"310M400US41620","Salt Lake City, UT Metro Area","1185990","*****",
"310M400US41660","San Angelo, TX Metro Area","118990","153",
"310M400US41700","San Antonio-New Braunfels, TX Metro Area","2426204","*****",
"310M400US41740","San Diego-Carlsbad, CA Metro Area","3302833","*****",
"310M400US41860","San Francisco-Oakland-Hayward, CA Metro Area","4673221","*****",
"310M400US41900","San Germán, PR Metro Area","127488","*****",
"310M400US41940","San Jose-Sunnyvale-Santa Clara, CA Metro Area","1981616","*****",
"310M400US41980","San Juan-Carolina-Caguas, PR Metro Area","2142392","*****",
"310M400US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","281455","*****",
"310M400US42100","Santa Cruz-Watsonville, CA Metro Area","273765","*****",
"310M400US42140","Santa Fe, NM Metro Area","148917","*****",
"310M400US42200","Santa Maria-Santa Barbara, CA Metro Area","443738","*****",
"310M400US42220","Santa Rosa, CA Metro Area","501317","*****",
"310M400US42340","Savannah, GA Metro Area","381623","*****",
"310M400US42540","Scranton--Wilkes-Barre--Hazleton, PA Metro Area","556926","*****",
"310M400US42660","Seattle-Tacoma-Bellevue, WA Metro Area","3809717","*****",
"310M400US42680","Sebastian-Vero Beach, FL Metro Area","150984","*****",
"310M400US42700","Sebring, FL Metro Area","102101","*****",
"310M400US43100","Sheboygan, WI Metro Area","115205","*****",
"310M400US43300","Sherman-Denison, TX Metro Area","128560","*****",
"310M400US43340","Shreveport-Bossier City, LA Metro Area","441339","*****",
"310M400US43420","Sierra Vista-Douglas, AZ Metro Area","126279","*****",
"310M400US43580","Sioux City, IA-NE-SD Metro Area","168677","*****",
"310M400US43620","Sioux Falls, SD Metro Area","255438","*****",
"310M400US43780","South Bend-Mishawaka, IN-MI Metro Area","320700","*****",
"310M400US43900","Spartanburg, SC Metro Area","329839","*****",
"310M400US44060","Spokane-Spokane Valley, WA Metro Area","555308","*****",
"310M400US44100","Springfield, IL Metro Area","210028","*****",
"310M400US44140","Springfield, MA Metro Area","630275","*****",
"310M400US44180","Springfield, MO Metro Area","458834","*****",
"310M400US44220","Springfield, OH Metro Area","135198","*****",
"310M400US44300","State College, PA Metro Area","161443","*****",
"310M400US44420","Staunton-Waynesboro, VA Metro Area","121079","*****",
"310M400US44700","Stockton-Lodi, CA Metro Area","732212","*****",
"310M400US44940","Sumter, SC Metro Area","106995","*****",
"310M400US45060","Syracuse, NY Metro Area","654705","*****",
"310M400US45220","Tallahassee, FL Metro Area","380101","*****",
"310M400US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","3030047","*****",
"310M400US45460","Terre Haute, IN Metro Area","170313","*****",
"310M400US45500","Texarkana, TX-AR Metro Area","150034","*****",
"310M400US45540","The Villages, FL Metro Area","120999","*****",
"310M400US45780","Toledo, OH Metro Area","604620","*****",
"310M400US45820","Topeka, KS Metro Area","233260","*****",
"310M400US45940","Trenton, NJ Metro Area","368762","*****",
"310M400US46060","Tucson, AZ Metro Area","1019722","*****",
"310M400US46140","Tulsa, OK Metro Area","985233","*****",
"310M400US46220","Tuscaloosa, AL Metro Area","241398","*****",
"310M400US46300","Twin Falls, ID Metro Area","107097","*****",
"310M400US46340","Tyler, TX Metro Area","225015","*****",
"310M400US46520","Urban Honolulu, HI Metro Area","987638","*****",
"310M400US46540","Utica-Rome, NY Metro Area","293287","*****",
"310M400US46660","Valdosta, GA Metro Area","144564","*****",
"310M400US46700","Vallejo-Fairfield, CA Metro Area","438530","*****",
"310M400US47020","Victoria, TX Metro Area","99501","*****",
"310M400US47220","Vineland-Bridgeton, NJ Metro Area","153400","*****",
"310M400US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","1722001","*****",
"310M400US47300","Visalia-Porterville, CA Metro Area","460477","*****",
"310M400US47380","Waco, TX Metro Area","265728","*****",
"310M400US47460","Walla Walla, WA Metro Area","64237","*****",
"310M400US47580","Warner Robins, GA Metro Area","189943","*****",
"310M400US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","6138382","*****",
"310M400US47940","Waterloo-Cedar Falls, IA Metro Area","170132","*****",
"310M400US48060","Watertown-Fort Drum, NY Metro Area","114448","*****",
"310M400US48140","Wausau, WI Metro Area","135264","*****",
"310M400US48260","Weirton-Steubenville, WV-OH Metro Area","119338","*****",
"310M400US48300","Wenatchee, WA Metro Area","117128","*****",
"310M400US48540","Wheeling, WV-OH Metro Area","142664","*****",
"310M400US48620","Wichita, KS Metro Area","643765","*****",
"310M400US48660","Wichita Falls, TX Metro Area","150994","*****",
"310M400US48700","Williamsport, PA Metro Area","114859","*****",
"310M400US48900","Wilmington, NC Metro Area","283251","*****",
"310M400US49020","Winchester, VA-WV Metro Area","136305","*****",
"310M400US49180","Winston-Salem, NC Metro Area","661798","*****",
"310M400US49340","Worcester, MA-CT Metro Area","938818","*****",
"310M400US49420","Yakima, WA Metro Area","249325","*****",
"310M400US49620","York-Hanover, PA Metro Area","444014","*****",
"310M400US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","545488","*****",
"310M400US49700","Yuba City, CA Metro Area","171365","*****",
"310M400US49740","Yuma, AZ Metro Area","207829","*****",
